商品ID,商品名稱,商品連結,價格,資料已完整爬取
7963209,【聆翔】i9s無線藍芽耳機(雙耳通話 NCC國家認證 安卓皆通用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7963209&Area=search&mdiv=403&oid=20_11&cid=index&kw=%E8%80%B3%E6%A9%9F,270,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=21_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=21_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=21_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=21_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=21_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
9858264,【Gorsun】A62高品質兒童耳機(附麥克風/柔軟耳罩/收納攜帶),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9858264&Area=search&mdiv=403&oid=21_9&cid=index&kw=%E8%80%B3%E6%A9%9F,424,False
10636871,【id221】MOTO A2 PLUS 機車安全帽藍牙耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10636871&Area=search&mdiv=403&oid=21_19&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,189",False
7396044,【AdpE】Type-C 轉3.5mm接頭 音源轉接線/耳機轉接頭(採用DAC芯片),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7396044&Area=search&mdiv=403&oid=21_21&cid=index&kw=%E8%80%B3%E6%A9%9F,189,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=22_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=22_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=22_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=22_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=22_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=23_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=23_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=23_4&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=23_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
7698467,【E-books】SS19 頭戴式耳機麥克風(輕巧/視訊會議/線上課程/音量調整),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7698467&Area=search&mdiv=403&oid=23_26&cid=index&kw=%E8%80%B3%E6%A9%9F,169,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=24_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=24_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=24_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=24_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=24_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
8471711,【ADHIL】中文版真無線藍芽耳機(中文提示音/不閃燈),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8471711&Area=search&mdiv=403&oid=24_8&cid=index&kw=%E8%80%B3%E6%A9%9F,230,False
4671051,【KINYO】時尚造型耳機(EMP-50),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4671051&Area=search&mdiv=403&oid=24_24&cid=index&kw=%E8%80%B3%E6%A9%9F,79,False
6201226,【OPPO】原廠 MH135 高品質半入耳式 3.5mm耳機 - 白色(盒裝),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6201226&Area=search&mdiv=403&oid=24_25&cid=index&kw=%E8%80%B3%E6%A9%9F,318,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=25_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=25_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=25_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=25_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=25_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
8952020,【WiWU】iPhone 線控入耳式耳機 EARBUDS 302 Lightning接口(iphone耳機 蘋果設備專用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8952020&Area=search&mdiv=403&oid=25_22&cid=index&kw=%E8%80%B3%E6%A9%9F,336,False
6289192,【OPPO】MH135 原廠盒裝 / 高品質半入耳式耳機 3.5mm(白色),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6289192&Area=search&mdiv=403&oid=25_23&cid=index&kw=%E8%80%B3%E6%A9%9F,318,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=26_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=26_2&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
12308434,【TOZO】NC7 Pro ANC主動式降噪AI輔助真無線藍芽耳機(美國聲學品牌/chatGPT/智慧錄音/離耳偵測/原廠公司貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12308434&Area=search&mdiv=403&oid=26_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"2,195",False
12511561,【TOZO】Agile Dots專立體調音AI輔助真無線藍芽耳機(chatGPT/智慧錄音/美國聲學品牌/公司原廠貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12511561&Area=search&mdiv=403&oid=26_4&cid=index&kw=%E8%80%B3%E6%A9%9F,899,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=27_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=27_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=27_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=27_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=27_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
7301686,【Samsung 三星】三星適用 Type C 入耳式 AKG耳機 -密封裝(for Z Fold6 Filp6),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7301686&Area=search&mdiv=403&oid=27_10&cid=index&kw=%E8%80%B3%E6%A9%9F,435,False
4012097,【Plantronics】Voyager 5200 藍牙耳機(聲控接聽 四麥克風降背景噪音),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4012097&Area=search&mdiv=403&oid=27_29&cid=index&kw=%E8%80%B3%E6%A9%9F,"2,990",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=28_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=28_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=28_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=28_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=28_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
10169301,【Razer 雷蛇】BlackShark V2 X★黑鯊V2 X 有線電競耳機,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10169301&Area=search&mdiv=403&oid=28_12&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,188",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=29_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=29_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=29_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=29_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=29_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=30_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=30_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=30_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=30_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=30_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=31_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=31_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=31_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=31_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=31_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
8938770,【E-books】SS30 頭戴式耳機麥克風(立體聲/頭戴可調/麥克風位置可調/音量調整/贈音源線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8938770&Area=search&mdiv=403&oid=31_14&cid=index&kw=%E8%80%B3%E6%A9%9F,332,False
2215047,【GCOMM】iPhone/iPod/iPad 高品質低音立體耳機(含線控麥克風 繽紛10色),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=2215047&Area=search&mdiv=403&oid=31_15&cid=index&kw=%E8%80%B3%E6%A9%9F,251,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=32_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=32_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=32_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=32_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=32_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
11493404,【Bebird 蜂鳥】機械式可視掏耳機 Note 5 Pro 原廠貨(挖耳棒 掏耳棒 採耳 棉花棒 紅點設計獎),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11493404&Area=search&mdiv=403&oid=32_19&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,194",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=33_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=33_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=33_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=33_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
6034365,【KINYO】炫白密閉式耳機(EMP-57),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6034365&Area=search&mdiv=403&oid=33_16&cid=index&kw=%E8%80%B3%E6%A9%9F,89,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=34_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=34_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=34_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=34_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=35_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=35_2&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=35_3&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=35_4&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=36_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=36_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=36_4&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=36_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
3295512,【ifive】頂級商務藍芽耳機 if-K200,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3295512&Area=search&mdiv=403&oid=36_23&cid=index&kw=%E8%80%B3%E6%A9%9F,632,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=37_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=37_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=37_4&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=37_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
6277949,【JELLICO】X4A 超值系列入耳式音樂線控耳機(JEE-X4A),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6277949&Area=search&mdiv=403&oid=37_17&cid=index&kw=%E8%80%B3%E6%A9%9F,96,False
