商品ID,商品名稱,商品連結,價格,資料已完整爬取
8075114,小米手環5/6 蜂窩縫線透氣錶帶/腕帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8075114&Area=search&mdiv=403&oid=39_15&cid=index&kw=%E5%B0%8F%E7%B1%B3,229,True
7887877,【支援AnyCast】最新高速傳輸晶片 無線投影電視棒 手機無線投影(哀鳳/三星/華為/小米/Type C HDTV),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7887877&Area=search&mdiv=403&oid=41_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,416,True
8044542,【支援AnyCast】第七代無線投影電視棒 手機無線投影(哀鳳/三星/華為/小米 Type C HDTV連電視),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8044542&Area=search&mdiv=403&oid=42_15&cid=index&kw=%E5%B0%8F%E7%B1%B3,451,True
11911013,【ONE HOUSE】小米 極簡多層收納4層推車 收納架 收納推車(2入組 鐵架/收納/櫃子/電器櫃/層架/簽到),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11911013&Area=search&mdiv=403&oid=42_19&cid=index&kw=%E5%B0%8F%E7%B1%B3,599,True
10341040,【ANTIAN】小米手環7 Pro 時尚舒適矽膠防水運動錶帶(贈保護貼),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10341040&Area=search&mdiv=403&oid=42_23&cid=index&kw=%E5%B0%8F%E7%B1%B3,299,True
7870937,【YEELIGHT 易來】小米生態鏈 3段調光充電折疊LED檯燈(Z1),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7870937&Area=search&mdiv=403&oid=43_22&cid=index&kw=%E5%B0%8F%E7%B1%B3,599,True
9632617,【小米】米家 電動打氣機 1S,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9632617&Area=search&mdiv=403&oid=44_22&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,195",False
13345147,(256G記憶卡組)【小米】C400智慧攝影機 (官方旗艦館 ),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13345147&Area=search&mdiv=403&oid=45_10&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,285",False
12693762,【smartmi 智米】P1空氣清淨機(適用5-9坪/小米生態鏈/支援Apple HomeKit/)+AP2空氣清淨機(適用8-14坪),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12693762&Area=search&mdiv=403&oid=45_24&cid=index&kw=%E5%B0%8F%E7%B1%B3,"7,890",False
6948992,【Timo】小米3/小米4 通用純色矽膠手環錶帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6948992&Area=search&mdiv=403&oid=46_18&cid=index&kw=%E5%B0%8F%E7%B1%B3,137,True
10038941,【小米生態鏈】秒秒測溫濕度計 LCD版(電子時鐘 溫度計),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10038941&Area=search&mdiv=403&oid=46_23&cid=index&kw=%E5%B0%8F%E7%B1%B3,315,True
6238802,小米 米家/石頭/小瓦 掃地機器人塵盒濾網-3入組(副廠),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6238802&Area=search&mdiv=403&oid=47_24&cid=index&kw=%E5%B0%8F%E7%B1%B3,360,True
13417953,(256G記憶卡組)【小米】官方旗艦館  智慧攝影機 C300 雙攝版,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13417953&Area=search&mdiv=403&oid=47_26&cid=index&kw=%E5%B0%8F%E7%B1%B3,"2,061",False
7863632,【MK馬克】小米手環5 矽膠彩色腕帶 單色替換錶帶 智能手環 藍芽手環 運動腕帶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7863632&Area=search&mdiv=403&oid=47_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,117,True
5664350,【法國BABYBIO】生機洋梨小米纖果泥(90g),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5664350&Area=search&mdiv=403&oid=48_9&cid=index&kw=%E5%B0%8F%E7%B1%B3,79,True
12555046,【smartmi 智米】2入組  AP2空氣清淨機(適用8-14坪/小米生態鏈/支援Apple HomeKit/UV殺菌/智能家電),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12555046&Area=search&mdiv=403&oid=49_8&cid=index&kw=%E5%B0%8F%E7%B1%B3,"9,900",True
12761513,【綠綠好日】適用 小米 1代 2代 2S Pro 3代 HEPA抗菌濾芯 濾網 2入(含RFID 綠色 除甲醛增強版 濾棉x4),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12761513&Area=search&mdiv=403&oid=49_11&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,260",True
8391396,【YEELIGHT 易來】小米生態鏈 緊急照明 充電感應櫥櫃燈20cm(LED燈、人體感、樓道燈、走廊燈、小夜燈),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8391396&Area=search&mdiv=403&oid=49_19&cid=index&kw=%E5%B0%8F%E7%B1%B3,,True
7471207,米家空氣淨化器濾芯/濾網-副廠 除甲醛增強版S1(小米 米家空氣淨化機 1/2/2S/3/Pro通用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7471207&Area=search&mdiv=403&oid=50_14&cid=index&kw=%E5%B0%8F%E7%B1%B3,599,True
6726993,米家空氣淨化器濾芯/濾網-副廠(小米 米家空氣淨化機 1/2/2S/3/Pro通用),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6726993&Area=search&mdiv=403&oid=51_12&cid=index&kw=%E5%B0%8F%E7%B1%B3,586,True
6337118,小米 米家/石頭/小瓦 掃地機器人邊刷-2入(副廠),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6337118&Area=search&mdiv=403&oid=51_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,156,True
11911016,【ONE HOUSE】小米加斜口多層附輪收納架-3/4層任選(1入 鐵架/收納/櫃子/電器櫃/層架/簽到),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11911016&Area=search&mdiv=403&oid=52_23&cid=index&kw=%E5%B0%8F%E7%B1%B3,381,True
7895015,【TDN】小米有品米家自動折疊傘防曬降溫傘面加大版(黑膠折傘晴雨傘自動開收傘B6566),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7895015&Area=search&mdiv=403&oid=52_24&cid=index&kw=%E5%B0%8F%E7%B1%B3,470,True
6337123,小米 石頭/小瓦-規劃版 掃地機器人全版拖布-3入(副廠),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6337123&Area=search&mdiv=403&oid=53_17&cid=index&kw=%E5%B0%8F%E7%B1%B3,350,True
12042506,【8H 小米生態鏈】杜邦Sorona釋壓舒彈纖維枕 水洗枕(抗菌枕 枕頭 纖維枕 獨立筒枕 絲絨枕 小米),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12042506&Area=search&mdiv=403&oid=53_21&cid=index&kw=%E5%B0%8F%E7%B1%B3,339,False
12761566,【綠綠好日】適用 小米 1代 2代 2S Pro 3代 HEPA抗菌濾芯/濾網 3入(含RFID 綠色 除甲醛增強版 濾棉x4),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12761566&Area=search&mdiv=403&oid=54_30&cid=index&kw=%E5%B0%8F%E7%B1%B3,"1,890",True
7877292,【ANTIAN】小米手環5 三珠款 高端商務金屬替換腕帶(贈專用保護貼),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7877292&Area=search&mdiv=403&oid=58_27&cid=index&kw=%E5%B0%8F%E7%B1%B3,,True
